# STEVAL-MKI245KA (ISM330BX) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],temp[C]
2167638400,-18.056,-106.872,998.448,-1701.875,1855.000,1592.500,27.613
2167671584,-13.054,-114.802,993.934,-1688.750,883.750,1592.500,27.633
2167704768,-18.178,-100.772,1016.504,-1890.000,656.250,1334.375,27.602
2167737952,-31.110,-128.466,1029.070,-1868.125,288.750,1968.750,27.613
2167771137,-36.478,-133.346,991.738,-1837.500,-516.250,2130.625,27.613
2167804321,-43.066,-125.416,952.820,-1798.125,-1623.125,2275.000,27.586
2167837505,-18.422,-123.220,976.366,-2594.375,-1645.000,2397.500,27.586
2167870703,-9.760,-106.628,1021.872,-3591.875,-249.375,2463.125,27.590
2167903887,-45.994,-130.052,1014.552,-4235.000,-533.750,2362.500,27.590
2167937072,-23.668,-137.738,1043.466,-4401.250,-2025.625,1890.000,27.570
2167970256,31.110,-137.738,1070.672,-3250.625,-1308.125,1798.125,27.617
2168003440,13.908,-166.774,1004.548,-1986.250,-43.750,1785.000,27.602
2168036625,11.712,-150.914,968.314,-1163.750,-669.375,1767.500,27.605
2168069809,50.874,-143.228,1041.026,-1159.375,-835.625,1351.875,27.617
2168102994,86.620,-168.482,1052.982,-1811.250,813.750,993.125,27.586
2168136178,63.806,-185.440,1015.528,-2143.750,2056.250,1041.250,27.637
2168169376,37.454,-181.048,945.500,-1264.375,1255.625,651.875,27.617
2168202560,78.690,-196.298,986.980,503.125,1802.500,201.250,27.605
2168235745,63.684,-198.128,1010.526,2008.125,3705.625,441.875,27.613
2168268929,14.152,-202.520,995.642,2926.875,3911.250,227.500,27.602
2168302114,29.280,-220.454,1015.772,3819.375,3268.125,-840.000,27.570
2168335297,28.670,-218.624,990.518,4458.125,3679.375,-914.375,27.613
2168368481,4.758,-189.832,977.220,4134.375,4151.875,-1378.125,27.574
2168401680,2.196,-184.342,986.858,4751.250,4309.375,-1789.375,27.633
2168434864,-19.886,-193.248,1006.622,6238.750,3915.625,-1303.750,27.570
2168468049,-14.640,-142.130,1072.014,6811.875,3578.750,-1575.000,27.613
2168501233,-17.690,-127.612,1065.060,7096.250,3806.250,-1920.625,27.668
2168534418,-56.730,-146.522,986.858,7336.875,2546.250,-2240.000,27.602
2168567602,-26.108,-92.720,991.860,6908.125,1474.375,-2139.375,27.586
2168600786,2.074,-57.218,995.520,5906.250,2878.750,-1557.500,27.559
2168633971,-44.530,-64.294,972.096,5280.625,2712.500,-647.500,27.613
2168667155,-19.398,-38.552,1030.534,4353.125,1448.125,-297.500,27.602
2168700353,16.592,5.124,1049.322,2646.875,2716.875,-183.750,27.602
2168733537,-26.596,-17.568,1006.134,1041.250,2865.625,100.625,27.586
2168766721,-3.416,-9.028,1024.678,-446.250,1715.000,826.875,27.613
2168799906,33.306,18.788,1045.418,-1811.250,2778.125,1347.500,27.586
2168833091,-19.642,-11.102,1026.996,-2642.500,2852.500,2043.125,27.617
2168866275,5.734,-15.738,1033.096,-3530.625,1575.000,2791.250,27.613
2168899459,31.354,-21.350,1047.614,-4300.625,2371.250,2769.375,27.617
2168932643,-6.710,-86.498,957.822,-4235.000,2603.125,2069.375,27.602
2168965841,4.514,-118.462,985.150,-3622.500,1894.375,2463.125,27.648
2168999026,3.172,-116.144,1048.834,-3320.625,2305.625,2174.375,27.605
2169032210,-14.640,-159.332,1037.488,-2992.500,2485.000,1907.500,27.570
2169065394,-15.006,-195.200,1035.048,-2454.375,2073.750,1487.500,27.652
2169098578,-15.738,-182.146,999.058,-1793.750,1903.125,988.750,27.617
2169131762,-14.762,-188.612,976.976,-739.375,1833.125,188.125,27.602
2169164947,-8.174,-208.498,1015.162,1242.500,1920.625,48.125,27.613
2169198131,-12.566,-198.860,1066.158,2436.875,2498.125,-87.500,27.613
2169231330,-17.080,-180.926,1057.862,3136.875,2506.875,-673.750,27.613
2169264514,-23.058,-203.618,1018.822,4165.000,1439.375,-1290.625,27.613
2169297698,19.032,-173.484,1007.476,5057.500,1535.625,-1404.375,27.617
2169330882,16.836,-116.022,989.542,5713.750,3128.125,-1076.250,27.613
2169364067,-28.792,-121.756,969.412,5950.000,2708.125,-888.125,27.602
2169397251,1.830,-75.030,1010.160,5433.750,1990.625,-927.500,27.652
2169430436,20.984,-38.308,1007.232,4611.250,3705.625,-1238.125,27.617
2169463620,-32.330,-50.142,957.090,3622.500,4160.625,-940.625,27.574
2169496804,-14.274,-24.156,984.906,2664.375,3430.000,-332.500,27.605
2169530003,7.686,5.124,1027.362,1920.625,4445.000,-74.375,27.586
2169563187,-31.110,-11.102,1049.688,975.625,4602.500,726.250,27.605
2169596371,-6.954,19.764,1091.290,-634.375,3810.625,1233.750,27.586
2169629555,-14.884,33.916,1074.942,-2471.875,3688.125,1006.250,27.617
2169662739,-47.702,1.952,1006.866,-3990.000,2240.000,726.250,27.613
2169695924,3.782,-3.782,1005.280,-4742.500,1728.125,1505.000,27.605
2169729109,-13.664,-21.594,1038.464,-5013.750,3071.250,2051.875,27.586
